term,curie,acc,name,description,is_obsolete,replacement,replacement_acc
http://purl.obolibrary.org/obo/UBERON_4200152,UBERON:4200152,UBERON:4200152,intertarsale sesamoid,Sesamoid bone in the tarsal region.,,,
http://purl.obolibrary.org/obo/UBERON_0002733,UBERON:0002733,UBERON:0002733,intralaminar nuclear group,"The intralaminar nucleus is a nucleus of the thalamus that contains the following nuclei: central lateral centromedian (or 'central medial') paracentral parafascicular. Some sources also include a 'central dorsal' nucleus. [WP,unvetted].",,,
http://purl.obolibrary.org/obo/UBERON_0011392,UBERON:0011392,UBERON:0011392,blood vessel internal elastic membrane,A layer of elastic tissue that forms the outermost part of the tunica intima of blood vessels.,,,
http://purl.obolibrary.org/obo/UBERON_4300020,UBERON:4300020,UBERON:4300020,anal fin basal cartilage,"The large cartilage of the anal fin, on which the radials articulate distally. [Compagno 2001. Sharks of the World: An Annotated and Illustrated Catalogue of Shark Species Known to Date. Volume 2]",,,
http://purl.obolibrary.org/obo/UBERON_0011327,UBERON:0011327,UBERON:0011327,deep temporal nerve,"The deep temporal nerves, branches of the mandibular division of the trigeminal nerve, are two in number, anterior and posterior. They pass above the upper border of the pterygoideus externus and enter the deep surface of the temporalis.",,,
http://purl.obolibrary.org/obo/UBERON_0015837,UBERON:0015837,UBERON:0015837,incisor dental pulp,A dental pulp that is part of a incisor tooth.,,,
http://purl.obolibrary.org/obo/UBERON_0002557,UBERON:0002557,UBERON:0002557,linear nucleus,,,,
http://purl.obolibrary.org/obo/UBERON_0009894,UBERON:0009894,UBERON:0009894,siphon primordium,,,,
http://purl.obolibrary.org/obo/UBERON_0001300,UBERON:0001300,UBERON:0001300,scrotum,"the external sac of skin that encloses the testes. It is an extension of the abdomen, and in placentals is located between the penis and anus.",,,
http://purl.obolibrary.org/obo/UBERON_0014404,UBERON:0014404,UBERON:0014404,female anatomical structure,A part of the body present only in females.,,,
http://purl.obolibrary.org/obo/UBERON_4200203,UBERON:4200203,UBERON:4200203,humeral facet on the ulna,Facet on the ulna for articulation with the ulnar condyle of the humerus. ,,,
http://purl.obolibrary.org/obo/UBERON_0011947,UBERON:0011947,UBERON:0011947,ureter luminal urothelium,A luminal layer of epithelium that is part of a ureter.,,,
http://purl.obolibrary.org/obo/UBERON_4200027,UBERON:4200027,UBERON:4200027,supraglenoid buttress,A bony projection dorsal to the glenoid articulation on the scapulocoracoid.,,,
http://purl.obolibrary.org/obo/UBERON_0002608,UBERON:0002608,UBERON:0002608,caudal part of ventral lateral nucleus,,,,
http://purl.obolibrary.org/obo/UBERON_0035592,UBERON:0035592,UBERON:0035592,medial spiriform nucleus,,,,
http://purl.obolibrary.org/obo/UBERON_3000805,UBERON:3000805,UBERON:3000805,carina proximalis,"In a zygapophysis that has ridges and sulci, the proximal ridge.",,,
http://purl.obolibrary.org/obo/UBERON_0011267,UBERON:0011267,UBERON:0011267,quadratojugal bone,"The quadratojugal is a small jaw bone that is present in most amphibians, reptiles, and birds, but has been lost in mammals. It is connected to the jugal as well as other bones, though these may vary with species. The quadratojugal bone is a small bone between the cheek and otic notch (Lecointre 380). Squamates (lizards and snakes) lack a quadratojugal bone (Schwenk 193).",,,
http://purl.obolibrary.org/obo/UBERON_6007288,UBERON:6007288,UBERON:6007288,insect integumentary specialisation,,,,
http://purl.obolibrary.org/obo/UBERON_0010010,UBERON:0010010,UBERON:0010010,basal nucleus of telencephalon,A group of neurons in the basal forebrain that has wide projections to the neocortex and is rich in acetylcholine and choline acetyltransferase. It undergoes degeneration in paralysis agitans and Alzheimer's disease.,,,
http://purl.obolibrary.org/obo/UBERON_2000248,UBERON:2000248,UBERON:2000248,magnocellular preoptic nucleus,,,,
http://purl.obolibrary.org/obo/UBERON_0009769,UBERON:0009769,UBERON:0009769,left common cardinal vein,,,,
http://purl.obolibrary.org/obo/UBERON_3000748,UBERON:3000748,UBERON:3000748,suprascapula,"Paired, cartilaginous elements located in the dorsolateral shoulder region. Each suprascapula is a flat broad blade that extends medially.",,,
http://purl.obolibrary.org/obo/UBERON_0011318,UBERON:0011318,UBERON:0011318,capsule of temporomandibular joint,"The articular capsule (capsular ligament) is a thin, loose envelope, attached above to the circumference of the mandibular fossa and the articular tubercle immediately in front; below, to the neck of the condyle of the mandible.",,,
http://purl.obolibrary.org/obo/UBERON_2000033,UBERON:2000033,UBERON:2000033,intermediate cell mass of mesoderm,,,,
http://purl.obolibrary.org/obo/UBERON_2001517,UBERON:2001517,UBERON:2001517,ceratobranchial 2 cartilage,Ceratobranchial cartilage that is bilaterally paired and articulates laterally with epibranchial 2 cartilage or bone.,,,
http://purl.obolibrary.org/obo/UBERON_0007812,UBERON:0007812,UBERON:0007812,post-anal tail,"A tail that extends from the posterior tip of the organism to the anus, contains muscle and skeleton.",,,
http://purl.obolibrary.org/obo/UBERON_0003191,UBERON:0003191,UBERON:0003191,obsolete tegula,,true,,
http://purl.obolibrary.org/obo/UBERON_0004851,UBERON:0004851,UBERON:0004851,aorta endothelium,the thin layer of flat cells that line the aorta and form a barrier between circulating blood in the lumen and the rest of the vessel wall,,,
http://purl.obolibrary.org/obo/UBERON_0004675,UBERON:0004675,UBERON:0004675,hypoglossal nerve root,A nerve root that extends_fibers_into a hypoglossal nerve.,,,
http://purl.obolibrary.org/obo/UBERON_0001890,UBERON:0001890,UBERON:0001890,forebrain,The most anterior region the brain including both the telencephalon and diencephalon.,,,
http://purl.obolibrary.org/obo/UBERON_0006203,UBERON:0006203,UBERON:0006203,conchal part of pinna,,,,
http://purl.obolibrary.org/obo/UBERON_0003462,UBERON:0003462,UBERON:0003462,facial bone,A bone that is part of a facial skeleton [Automatically generated definition].,,,
http://purl.obolibrary.org/obo/UBERON_2000188,UBERON:2000188,UBERON:2000188,corpus cerebelli,,,,
http://purl.obolibrary.org/obo/UBERON_0004499,UBERON:0004499,UBERON:0004499,skeletal muscle tissue of tibialis anterior,A portion of skeletal muscle tissue that is part of a tibialis anterior [Automatically generated definition].,,,
http://purl.obolibrary.org/obo/UBERON_0019307,UBERON:0019307,UBERON:0019307,epithelium of external nose,Epithelial layer that is part of the external part of the nose.,,,
http://purl.obolibrary.org/obo/UBERON_0016522,UBERON:0016522,UBERON:0016522,cavity of right atrium,luminal space of the right atrium of the heart.,,,
http://purl.obolibrary.org/obo/UBERON_0003242,UBERON:0003242,UBERON:0003242,epithelium of saccule,An epithelium that is part of a saccule of membranous labyrinth [Automatically generated definition].,,,
http://purl.obolibrary.org/obo/UBERON_0004902,UBERON:0004902,UBERON:0004902,urogenital sinus epithelium,"The fetal urogenital sinus (from which the prostate derives) is a simple cylinder of stratified basal epithelium, surrounded by mesenchyme and positioned between the embryonic bladder and pelvic urethra",,,
http://purl.obolibrary.org/obo/UBERON_0029626,UBERON:0029626,UBERON:0029626,cervical spinal cord gray commissure,,,,
http://purl.obolibrary.org/obo/UBERON_0013561,UBERON:0013561,UBERON:0013561,Brodmann (1909) area 43,"Brodmann area 43 is a subdivision of the cerebral cortex of the guenon defined on the basis of cytoarchitecture. It was described (but not labeled) on the map of cortical areas in Brodmann-1909, and it was regarded as cytoarchitecturally homologous to area 30 of Mauss in 1908 in the guenon and subcentral area 43 of the human (Brodmann-1909). The Vogts found no distinctive architectonic area of the corresponding location in the guenon (Vogts-1919).",,,
http://purl.obolibrary.org/obo/UBERON_0003066,UBERON:0003066,UBERON:0003066,pharyngeal arch 2,The second pharyngeal arch will form the hyoid apparatus. The cranial neural crest cells that populate the second pharyngeal arch emerge primarily from rhombomere 4 and will form skeletal elements.,,,
http://purl.obolibrary.org/obo/UBERON_0004726,UBERON:0004726,UBERON:0004726,vasa recta,"In the blood supply of the kidney, the vasa recta renis (or straight arteries of kidney, or straight arterioles of kidney) form a series of straight capillaries in the medulla. They lie parallel to the loop of Henle. These vessels branch off the efferent arterioles of juxtamedullary nephrons (those nephrons closest to the medulla), enter the medulla, and surround the loop of Henle.",,,
http://purl.obolibrary.org/obo/UBERON_0001941,UBERON:0001941,UBERON:0001941,lateral habenular nucleus,,,,
http://purl.obolibrary.org/obo/UBERON_0026723,UBERON:0026723,UBERON:0026723,inferior parietal sulcus,,,,
