term,curie,acc,name,description,is_obsolete,replacement,replacement_acc
http://purl.obolibrary.org/obo/EMAPA_19334,EMAPA:19334,EMAPA:19334,T5 vertebral pre-cartilage condensation,,,,
http://purl.obolibrary.org/obo/EMAPA_16570,EMAPA:16570,EMAPA:16570,midgut vascular element,,,,
http://purl.obolibrary.org/obo/EMAPA_16357,EMAPA:16357,EMAPA:16357,posterior cardinal vein,,,,
http://purl.obolibrary.org/obo/EMAPA_27619,EMAPA:27619,EMAPA:27619,caudal paramesonephric mesenchyme,,,,
http://purl.obolibrary.org/obo/EMAPA_37515,EMAPA:37515,EMAPA:37515,dentate gyrus pyamidal layer,,,,
http://purl.obolibrary.org/obo/EMAPA_18599,EMAPA:18599,EMAPA:18599,anterior communicating artery,,,,
http://purl.obolibrary.org/obo/EMAPA_36032,EMAPA:36032,EMAPA:36032,early embryo,,,,
http://purl.obolibrary.org/obo/EMAPA_19422,EMAPA:19422,EMAPA:19422,C3 intervertebral disc,,,,
http://purl.obolibrary.org/obo/EMAPA_19209,EMAPA:19209,EMAPA:19209,brown fat,,,,
http://purl.obolibrary.org/obo/EMAPA_16445,EMAPA:16445,EMAPA:16445,somite 15,,,,
http://purl.obolibrary.org/obo/EMAPA_36993,EMAPA:36993,EMAPA:36993,spinal cord motor column,,,,
http://purl.obolibrary.org/obo/EMAPA_37603,EMAPA:37603,EMAPA:37603,iliocostalis,,,,
http://purl.obolibrary.org/obo/EMAPA_35297,EMAPA:35297,EMAPA:35297,dorsomedial hypothalamic nucleus,,,,
http://purl.obolibrary.org/obo/EMAPA_18687,EMAPA:18687,EMAPA:18687,interstitium of the testis,,,,
http://purl.obolibrary.org/obo/EMAPA_36120,EMAPA:36120,EMAPA:36120,superficial cell layer of pelvic urethra of male,,,,
http://purl.obolibrary.org/obo/EMAPA_19510,EMAPA:19510,EMAPA:19510,T7 annulus fibrosus,,,,
http://purl.obolibrary.org/obo/EMAPA_25489,EMAPA:25489,EMAPA:25489,T3 vertebra neural arch,,,,
http://purl.obolibrary.org/obo/EMAPA_31862,EMAPA:31862,EMAPA:31862,extraembryonic mesoderm,,,,
http://purl.obolibrary.org/obo/EMAPA_36868,EMAPA:36868,EMAPA:36868,crista ampullaris neuroepitheium,,,,
http://purl.obolibrary.org/obo/EMAPA_35385,EMAPA:35385,EMAPA:35385,gut muscularis,,,,
http://purl.obolibrary.org/obo/EMAPA_17292,EMAPA:17292,EMAPA:17292,saccule epithelium,,,,
http://purl.obolibrary.org/obo/EMAPA_17079,EMAPA:17079,EMAPA:17079,metencephalon basal plate mantle layer,,,,
http://purl.obolibrary.org/obo/EMAPA_27071,EMAPA:27071,EMAPA:27071,hindgut muscularis,,,,
http://purl.obolibrary.org/obo/EMAPA_16621,EMAPA:16621,EMAPA:16621,somite 26 dermomyotome,,,,
http://purl.obolibrary.org/obo/EMAPA_16408,EMAPA:16408,EMAPA:16408,forelimb bud mesenchyme,,,,
http://purl.obolibrary.org/obo/EMAPA_25577,EMAPA:25577,EMAPA:25577,Tl13 vertebra neural arch,,,,
http://purl.obolibrary.org/obo/EMAPA_36956,EMAPA:36956,EMAPA:36956,osseus labyrinth vestibule,,,,
http://purl.obolibrary.org/obo/EMAPA_35473,EMAPA:35473,EMAPA:35473,larynx muscle,,,,
http://purl.obolibrary.org/obo/EMAPA_17167,EMAPA:17167,EMAPA:17167,perioptic mesenchyme,,,,
http://purl.obolibrary.org/obo/EMAPA_25665,EMAPA:25665,EMAPA:25665,Tl6 vertebra neural arch,,,,
http://purl.obolibrary.org/obo/EMAPA_35561,EMAPA:35561,EMAPA:35561,mesenteric lymph node,,,,
http://purl.obolibrary.org/obo/EMAPA_18951,EMAPA:18951,EMAPA:18951,soft palate mesenchyme,,,,
http://purl.obolibrary.org/obo/EMAPA_35348,EMAPA:35348,EMAPA:35348,forebrain vascular element,,,,
http://purl.obolibrary.org/obo/EMAPA_18738,EMAPA:18738,EMAPA:18738,forelimb digit 5 claw,,,,
http://purl.obolibrary.org/obo/EMAPA_17255,EMAPA:17255,EMAPA:17255,future leg mesenchyme,,,,
http://purl.obolibrary.org/obo/EMAPA_25753,EMAPA:25753,EMAPA:25753,C6 vertebra neural arch,,,,
http://purl.obolibrary.org/obo/EMAPA_19497,EMAPA:19497,EMAPA:19497,T3 nucleus pulposus,,,,
http://purl.obolibrary.org/obo/EMAPA_36919,EMAPA:36919,EMAPA:36919,lacrimal sac,,,,
http://purl.obolibrary.org/obo/EMAPA_17343,EMAPA:17343,EMAPA:17343,ductus venosus,,,,
http://purl.obolibrary.org/obo/EMAPA_32672,EMAPA:32672,EMAPA:32672,amygdala,,,,
http://purl.obolibrary.org/obo/EMAPA_37891,EMAPA:37891,EMAPA:37891,neck of fibula,,,,
http://purl.obolibrary.org/obo/EMAPA_37678,EMAPA:37678,EMAPA:37678,pancreatic vein,,,,
http://purl.obolibrary.org/obo/EMAPA_25628,EMAPA:25628,EMAPA:25628,cartilage primordium of future Tl19 spinous process,,,,
http://purl.obolibrary.org/obo/EMAPA_36195,EMAPA:36195,EMAPA:36195,extensor pollicis brevis,,,,
http://purl.obolibrary.org/obo/EMAPA_19585,EMAPA:19585,EMAPA:19585,S4 intervertebral disc,,,,
http://purl.obolibrary.org/obo/EMAPA_35524,EMAPA:35524,EMAPA:35524,lymph node capsule,,,,
http://purl.obolibrary.org/obo/EMAPA_17431,EMAPA:17431,EMAPA:17431,forelimb digit 1 mesenchyme,,,,
http://purl.obolibrary.org/obo/EMAPA_17218,EMAPA:17218,EMAPA:17218,somite 40 dermomyotome,,,,
http://purl.obolibrary.org/obo/EMAPA_32760,EMAPA:32760,EMAPA:32760,bone marrow,,,,
http://purl.obolibrary.org/obo/EMAPA_25716,EMAPA:25716,EMAPA:25716,T5 rib head cartilage,,,,
http://purl.obolibrary.org/obo/EMAPA_37766,EMAPA:37766,EMAPA:37766,thymus lymphoid tissue,,,,
http://purl.obolibrary.org/obo/EMAPA_36283,EMAPA:36283,EMAPA:36283,terminal bronchiole epithelium,,,,
http://purl.obolibrary.org/obo/EMAPA_19673,EMAPA:19673,EMAPA:19673,Tl12 vertebra,,,,
http://purl.obolibrary.org/obo/EMAPA_18190,EMAPA:18190,EMAPA:18190,platysma,,,,
http://purl.obolibrary.org/obo/EMAPA_35612,EMAPA:35612,EMAPA:35612,main olfactory bulb subependymal zone,,,,
http://purl.obolibrary.org/obo/EMAPA_16696,EMAPA:16696,EMAPA:16696,endocardial cushion,,,,
http://purl.obolibrary.org/obo/EMAPA_17306,EMAPA:17306,EMAPA:17306,lens vesicle posterior epithelium,,,,
http://purl.obolibrary.org/obo/EMAPA_32635,EMAPA:32635,EMAPA:32635,hindlimb joint,,,,
http://purl.obolibrary.org/obo/EMAPA_37854,EMAPA:37854,EMAPA:37854,girdle region,,,,
http://purl.obolibrary.org/obo/EMAPA_36371,EMAPA:36371,EMAPA:36371,nerve of blood vessel of detrusor of trigone,,true,,
http://purl.obolibrary.org/obo/EMAPA_36158,EMAPA:36158,EMAPA:36158,metacarpal bone,,,,
http://purl.obolibrary.org/obo/EMAPA_19548,EMAPA:19548,EMAPA:19548,T7 vertebra,,,,
http://purl.obolibrary.org/obo/EMAPA_18065,EMAPA:18065,EMAPA:18065,forelimb digit 1 metacarpus cartilage condensation,,,,
http://purl.obolibrary.org/obo/EMAPA_35700,EMAPA:35700,EMAPA:35700,posteromedial cortical amygdaloid nucleus,,,,
http://purl.obolibrary.org/obo/EMAPA_26563,EMAPA:26563,EMAPA:26563,C3 mixed spinal nerve,,,,
http://purl.obolibrary.org/obo/EMAPA_32723,EMAPA:32723,EMAPA:32723,autopod skin,,,,
http://purl.obolibrary.org/obo/EMAPA_31240,EMAPA:31240,EMAPA:31240,surface epithelium of testis,,,,
http://purl.obolibrary.org/obo/EMAPA_37942,EMAPA:37942,EMAPA:37942,lung alveolar parenchyma,,,,
http://purl.obolibrary.org/obo/EMAPA_37729,EMAPA:37729,EMAPA:37729,proximal sesamoid bone of hand,,,,
http://purl.obolibrary.org/obo/EMAPA_36246,EMAPA:36246,EMAPA:36246,extensor hallucis longus,,,,
http://purl.obolibrary.org/obo/EMAPA_19636,EMAPA:19636,EMAPA:19636,Tl10 nucleus pulposus,,,,
http://purl.obolibrary.org/obo/EMAPA_18153,EMAPA:18153,EMAPA:18153,knee epidermis,,,,
http://purl.obolibrary.org/obo/EMAPA_16872,EMAPA:16872,EMAPA:16872,somite 33 sclerotome,,,,
http://purl.obolibrary.org/obo/EMAPA_16659,EMAPA:16659,EMAPA:16659,cranial ganglion,,,,
http://purl.obolibrary.org/obo/EMAPA_26651,EMAPA:26651,EMAPA:26651,T9 rib shaft ossified region,,,,
http://purl.obolibrary.org/obo/EMAPA_32811,EMAPA:32811,EMAPA:32811,palate mesenchyme,,,,
http://purl.obolibrary.org/obo/EMAPA_37817,EMAPA:37817,EMAPA:37817,quadrigeminal cistern,,,,
http://purl.obolibrary.org/obo/EMAPA_36334,EMAPA:36334,EMAPA:36334,mesenchyme of bladder-urethra transition zone,"The mesenchyme of bladder-urethra transition zone (TS22-TS28) is the mesenchyme surrounding the epithelium in the zone or region where the bladder neck meets the urethra/pelvic urethra. It is similar to transitional zones in other organs, such as the female cervix and the Z-line in the oesophagus. It is located close to where the nephric duct attaches to the urogenital sinus. Part of the bladder-urethra transition zone and part of the urogenital sinus and part of the urinary system. Use this term to annotate expression in the mesenchyme where the bladder neck meets the pelvic urethra, when the tissue cannot be identified as being either part of the bladder or part of the pelvic urethra.",,,
http://purl.obolibrary.org/obo/EMAPA_18241,EMAPA:18241,EMAPA:18241,spinal artery,,,,
http://purl.obolibrary.org/obo/EMAPA_18028,EMAPA:18028,EMAPA:18028,pelvic girdle skeleton,,,,
http://purl.obolibrary.org/obo/EMAPA_27197,EMAPA:27197,EMAPA:27197,stomach proventricular region muscularis mucosa,,,,
http://purl.obolibrary.org/obo/EMAPA_16747,EMAPA:16747,EMAPA:16747,mesonephric tubule,,,,
http://purl.obolibrary.org/obo/EMAPA_37093,EMAPA:37093,EMAPA:37093,labyrinthine artery,,,,
http://purl.obolibrary.org/obo/EMAPA_37905,EMAPA:37905,EMAPA:37905,eyelid margin,,,,
http://purl.obolibrary.org/obo/EMAPA_35599,EMAPA:35599,EMAPA:35599,nucleus of lateral olfactory tract,,,,
http://purl.obolibrary.org/obo/EMAPA_18989,EMAPA:18989,EMAPA:18989,prepuce of male,"The prepuce of male (pce) (TS24-TS28) is the external part of the penis that completely surrounds the glans penis. The glans can be exposed when the prepuce is retracted.  Contains the preputial glands and mesenchyme of prepuce and surrounded by skin. Part of the genital tubercle of male (TS24) and from TS25 part of penis. Derived from preputial swelling of male (TS21-TS23). The preputial gland ducts drain into the preputial space. From TS28, prepuce is comprised of skin containing hair follicles, preputial gland (paired), which drain into the preputial space and prepuce lamina propria (stroma or connective tissue).",,,
http://purl.obolibrary.org/obo/EMAPA_36422,EMAPA:36422,EMAPA:36422,migrating neural crest,,,,
http://purl.obolibrary.org/obo/EMAPA_36209,EMAPA:36209,EMAPA:36209,abductor pollicis,,,,
http://purl.obolibrary.org/obo/EMAPA_28981,EMAPA:28981,EMAPA:28981,degenerating mesonephric portion of nephric duct of female,,,,
http://purl.obolibrary.org/obo/EMAPA_18116,EMAPA:18116,EMAPA:18116,hindlimb digit 3 metatarsus cartilage condensation,,,,
http://purl.obolibrary.org/obo/EMAPA_16835,EMAPA:16835,EMAPA:16835,esophagus epithelium,,,,
http://purl.obolibrary.org/obo/EMAPA_25131,EMAPA:25131,EMAPA:25131,longus capitis,,,,
http://purl.obolibrary.org/obo/EMAPA_37181,EMAPA:37181,EMAPA:37181,popliteal vein,,,,
http://purl.obolibrary.org/obo/EMAPA_35687,EMAPA:35687,EMAPA:35687,photoreceptor layer inner segment,,,,
http://purl.obolibrary.org/obo/EMAPA_36510,EMAPA:36510,EMAPA:36510,substantia gelatinosa,,,,
http://purl.obolibrary.org/obo/EMAPA_17594,EMAPA:17594,EMAPA:17594,endolymphatic sac mesenchyme,,,,
http://purl.obolibrary.org/obo/EMAPA_28856,EMAPA:28856,EMAPA:28856,mesenchymal layer of phallic urethra of male,,true,,
http://purl.obolibrary.org/obo/EMAPA_37056,EMAPA:37056,EMAPA:37056,3rd ventricle choroid plexus stroma,,,,
http://purl.obolibrary.org/obo/EMAPA_35775,EMAPA:35775,EMAPA:35775,skin mucous gland,,,,
http://purl.obolibrary.org/obo/EMAPA_17682,EMAPA:17682,EMAPA:17682,temporal bone,,,,
http://purl.obolibrary.org/obo/EMAPA_17469,EMAPA:17469,EMAPA:17469,hindlimb digit 4,,,,
http://purl.obolibrary.org/obo/EMAPA_32798,EMAPA:32798,EMAPA:32798,tail neural tube floor plate,,,,
http://purl.obolibrary.org/obo/EMAPA_37144,EMAPA:37144,EMAPA:37144,external iliac vein,,,,
http://purl.obolibrary.org/obo/EMAPA_19051,EMAPA:19051,EMAPA:19051,tectum,,,,
http://purl.obolibrary.org/obo/EMAPA_35863,EMAPA:35863,EMAPA:35863,thymus cortex,,,,
http://purl.obolibrary.org/obo/EMAPA_17770,EMAPA:17770,EMAPA:17770,anterior horn of lateral ventricle,,,,
http://purl.obolibrary.org/obo/EMAPA_17557,EMAPA:17557,EMAPA:17557,medulla oblongata basal plate,,,,
http://purl.obolibrary.org/obo/EMAPA_16074,EMAPA:16074,EMAPA:16074,non-neural ectoderm,,,,
http://purl.obolibrary.org/obo/EMAPA_32886,EMAPA:32886,EMAPA:32886,alimentary system mesenchyme,,,,
http://purl.obolibrary.org/obo/EMAPA_37232,EMAPA:37232,EMAPA:37232,chest,,,,
http://purl.obolibrary.org/obo/EMAPA_37019,EMAPA:37019,EMAPA:37019,tongue taste bud,,,,
http://purl.obolibrary.org/obo/EMAPA_35951,EMAPA:35951,EMAPA:35951,reproductive system epithelium,,,,
http://purl.obolibrary.org/obo/EMAPA_35738,EMAPA:35738,EMAPA:35738,retina epithelium,,,,
http://purl.obolibrary.org/obo/EMAPA_16162,EMAPA:16162,EMAPA:16162,future spinal cord neural fold,,,,
http://purl.obolibrary.org/obo/EMAPA_36497,EMAPA:36497,EMAPA:36497,thoracic cavity,,,,
http://purl.obolibrary.org/obo/EMAPA_37320,EMAPA:37320,EMAPA:37320,wrist connective tissue,,,,
http://purl.obolibrary.org/obo/EMAPA_37107,EMAPA:37107,EMAPA:37107,perineal artery,,,,
http://purl.obolibrary.org/obo/EMAPA_35826,EMAPA:35826,EMAPA:35826,stomach wall,,,,
http://purl.obolibrary.org/obo/EMAPA_17733,EMAPA:17733,EMAPA:17733,hindlimb digit 5 metatarsus pre-cartilage condensation,,,,
http://purl.obolibrary.org/obo/EMAPA_16250,EMAPA:16250,EMAPA:16250,foregut diverticulum endoderm,,,,
http://purl.obolibrary.org/obo/EMAPA_16037,EMAPA:16037,EMAPA:16037,4-8 cell stage embryo,,,,
http://purl.obolibrary.org/obo/EMAPA_32849,EMAPA:32849,EMAPA:32849,metacarpus cartilage condensation,,,,
http://purl.obolibrary.org/obo/EMAPA_36585,EMAPA:36585,EMAPA:36585,accessory olfactory bulb anlage mitral cell layer,,,,
http://purl.obolibrary.org/obo/EMAPA_18279,EMAPA:18279,EMAPA:18279,styloglossus,,,,
http://purl.obolibrary.org/obo/EMAPA_19102,EMAPA:19102,EMAPA:19102,elbow joint,,,,
http://purl.obolibrary.org/obo/EMAPA_35914,EMAPA:35914,EMAPA:35914,ventral tegmental nucleus,,,,
http://purl.obolibrary.org/obo/EMAPA_16998,EMAPA:16998,EMAPA:16998,rest of otocyst mesenchyme,,,,
http://purl.obolibrary.org/obo/EMAPA_17821,EMAPA:17821,EMAPA:17821,lateral semicircular canal,,,,
http://purl.obolibrary.org/obo/EMAPA_17608,EMAPA:17608,EMAPA:17608,nasal septum,,,,
http://purl.obolibrary.org/obo/EMAPA_16125,EMAPA:16125,EMAPA:16125,1st branchial pouch endoderm,,,,
http://purl.obolibrary.org/obo/EMAPA_32937,EMAPA:32937,EMAPA:32937,future forebrain lateral wall,,,,
http://purl.obolibrary.org/obo/EMAPA_25294,EMAPA:25294,EMAPA:25294,T12 dorsal root,,,,
http://purl.obolibrary.org/obo/EMAPA_36673,EMAPA:36673,EMAPA:36673,upper rhombic lip,,,,
http://purl.obolibrary.org/obo/EMAPA_18580,EMAPA:18580,EMAPA:18580,endolymphatic duct,,,,
http://purl.obolibrary.org/obo/EMAPA_35190,EMAPA:35190,EMAPA:35190,branchial groove ectoderm,,,,
http://purl.obolibrary.org/obo/EMAPA_18367,EMAPA:18367,EMAPA:18367,somite 60 dermomyotome,,,,
http://purl.obolibrary.org/obo/EMAPA_29842,EMAPA:29842,EMAPA:29842,basal epithelium of ventral prostate,,,,
http://purl.obolibrary.org/obo/EMAPA_16213,EMAPA:16213,EMAPA:16213,dorsal mesocardium,,,,
http://purl.obolibrary.org/obo/EMAPA_25382,EMAPA:25382,EMAPA:25382,L4 vertebra centrum,,,,
http://purl.obolibrary.org/obo/EMAPA_25169,EMAPA:25169,EMAPA:25169,L6 dorsal root ganglion,,,,
http://purl.obolibrary.org/obo/EMAPA_31542,EMAPA:31542,EMAPA:31542,early proximal tubule of maturing nephron,,,,
http://purl.obolibrary.org/obo/EMAPA_38042,EMAPA:38042,EMAPA:38042,tarsal-metatarsal joint,,,,
http://purl.obolibrary.org/obo/EMAPA_36761,EMAPA:36761,EMAPA:36761,tongue papillary placode,,,,
http://purl.obolibrary.org/obo/EMAPA_36548,EMAPA:36548,EMAPA:36548,endolymph,,,,
http://purl.obolibrary.org/obo/EMAPA_16301,EMAPA:16301,EMAPA:16301,rhombomere 4,,,,
http://purl.obolibrary.org/obo/EMAPA_25470,EMAPA:25470,EMAPA:25470,T13 vertebra centrum,,,,
